,Real,Imaginario,Map,oReal,oImaginario
415,-3.9258129803563797,2.5153056109838636,3.0,-3.0,1.0
416,2.6294388060545515,-0.4646168094142843,9.0,3.0,-1.0
417,-1.0576920740491982,2.793430511959155,6.0,-1.0,3.0
418,-2.1330103389560016,-2.986609835728583,0.0,-3.0,-3.0
419,-1.201128430140325,-1.647780038634999,4.0,-1.0,-3.0
420,-1.0671107297071971,-1.5303755351672748,5.0,-1.0,-1.0
421,-0.198107012225603,-1.4742937117023076,13.0,1.0,-1.0
422,1.082361196345774,-1.759459353823201,8.0,3.0,-3.0
423,2.8270975147368973,-2.9837158902019114,8.0,3.0,-3.0
424,2.391257188163043,-2.344870852657278,8.0,3.0,-3.0
425,3.6939300127003163,2.6970915240636084,10.0,3.0,3.0
426,-1.298945261751017,-0.597159686389249,5.0,-1.0,-1.0
427,-1.0850295899898903,0.6635186842076404,7.0,-1.0,1.0
428,2.556619203063618,-0.3834611771981752,9.0,3.0,-1.0
429,-0.9739970278324415,3.521394717145453,6.0,-1.0,3.0
430,3.2741101949688605,3.9146488215014603,10.0,3.0,3.0
431,-2.7327992409947597,0.9018248313651509,3.0,-3.0,1.0
432,2.718410166292054,-3.0779613663113023,8.0,3.0,-3.0
433,-3.6071720205949434,4.406185287840165,2.0,-3.0,3.0
434,1.565318662265068,0.29388720399398827,15.0,1.0,1.0
435,0.6221299416378671,0.11324841480688719,15.0,1.0,1.0
436,-2.5239785092693,-0.03741765964510746,3.0,-3.0,1.0
437,1.3765992895304628,0.6469330107179687,15.0,1.0,1.0
438,-3.270841905547394,2.560980684364667,2.0,-3.0,3.0
439,2.037945274000214,-3.3878315753984953,8.0,3.0,-3.0
440,0.4719983782846596,-0.4428618160415627,13.0,1.0,-1.0
441,0.8932474198005897,3.2627418720687844,14.0,1.0,3.0
442,-1.1309927146268552,-3.6404656201948002,4.0,-1.0,-3.0
443,-3.2301966455026823,2.671508830864858,2.0,-3.0,3.0
444,-1.164708131240309,3.549575860524042,6.0,-1.0,3.0
445,1.644319485982227,0.4975375821274509,15.0,1.0,1.0
446,2.5156439896235456,3.2557335704421706,10.0,3.0,3.0
447,2.9934309070308207,-0.4597230783709374,9.0,3.0,-1.0
448,0.7265130826378389,0.945451882443803,15.0,1.0,1.0
449,-2.9846757404338757,0.7415541354115853,3.0,-3.0,1.0
450,0.5711575886560718,-1.444651125112104,13.0,1.0,-1.0
451,1.621041926538177,-3.073250372550579,8.0,3.0,-3.0
452,1.2221030743250318,0.7202623626800555,15.0,1.0,1.0
453,-1.2744684244478972,-2.5132294895943925,5.0,-1.0,-1.0
454,-3.938741485249583,1.0244731366079531,3.0,-3.0,1.0
455,1.1676933939614909,0.3092698636423278,15.0,1.0,1.0
456,2.086969276555953,-2.7789111674729687,12.0,1.0,-3.0
457,0.6256374634245871,-2.0936761966826705,12.0,1.0,-3.0
458,-1.215539939594885,2.7396771688490658,6.0,-1.0,3.0
459,-1.4619893475011703,-3.772775745270244,4.0,-1.0,-3.0
460,-2.638852077736191,1.8135409419151105,2.0,-3.0,3.0
461,2.4695134547935202,-4.405721240215772,8.0,3.0,-3.0
462,0.8039820132320459,-2.5287833758524614,12.0,1.0,-3.0
463,0.4575396217698523,1.6555879769332358,14.0,1.0,3.0
464,-1.4852861926947254,-1.1741968518542756,5.0,-1.0,-1.0
465,-0.593461749913193,2.720863862290568,6.0,-1.0,3.0
466,0.2144056785887024,3.901993189999911,14.0,1.0,3.0
467,1.3468222042132885,-3.2469663531423265,12.0,1.0,-3.0
468,2.9931153949245766,-1.2489207446823924,9.0,3.0,-1.0
469,-3.102774726978617,-3.4841523312225986,0.0,-3.0,-3.0
470,3.954458683446319,3.7213113256769854,10.0,3.0,3.0
471,1.9961439098229796,-2.3947362839208637,8.0,3.0,-3.0
472,-1.2453835276649725,-3.6440933315195294,4.0,-1.0,-3.0
473,-0.3836696572317835,-2.175608901804971,5.0,-1.0,-1.0
474,3.5718406168478256,1.2580165517610131,11.0,3.0,1.0
475,-1.8326439791527587,1.7014751373569292,6.0,-1.0,3.0
476,3.7985193409366875,-0.2096928843681728,9.0,3.0,-1.0
477,3.5045824698696286,-2.7077027612858178,8.0,3.0,-3.0
478,-3.595471297190231,-0.39319874415182254,1.0,-3.0,-1.0
479,-1.732063793975882,-0.35858154529622654,5.0,-1.0,-1.0
480,0.5277181862664566,-3.1009843650973274,12.0,1.0,-3.0
481,0.5577483429955474,2.904516680291152,14.0,1.0,3.0
482,-0.2118397915429,4.057610488639939,14.0,1.0,3.0
483,-4.101233482447055,-2.652651869749255,0.0,-3.0,-3.0
484,0.2959476181414197,-0.8621522467237597,13.0,1.0,-1.0
485,0.48537139655645045,3.3607066521672624,14.0,1.0,3.0
486,3.182433755324266,1.0907406494774021,11.0,3.0,1.0
487,-0.16947790904701465,-2.835042830084543,12.0,1.0,-3.0
488,-1.5777216973394745,-3.457574797883602,4.0,-1.0,-3.0
489,-1.3322213477120146,1.4652110118888815,3.0,-3.0,1.0
490,3.138545436202951,-2.877100407282034,8.0,3.0,-3.0
491,-0.13949294054038963,-3.990023595582409,4.0,-1.0,-3.0
492,-4.246843777605081,1.3739857102036628,3.0,-3.0,1.0
493,-0.8692612471003545,-3.921574737140831,4.0,-1.0,-3.0
494,2.6962418013795815,2.4497779641880664,10.0,3.0,3.0
495,1.609524438638939,-3.745214048264395,8.0,3.0,-3.0
496,-0.9927161604691933,-1.3121492750019264,5.0,-1.0,-1.0
497,1.7403699853993961,-4.1311908513856315,12.0,1.0,-3.0
498,-3.17194510890829,3.298766329071978,2.0,-3.0,3.0
499,2.1253603910582815,2.122368509471325,10.0,3.0,3.0
500,-3.304695409184741,3.1334643262472266,2.0,-3.0,3.0
501,-3.9076296242566957,1.4745738996666593,3.0,-3.0,1.0
502,-0.46529622161302364,-0.8469502872812612,5.0,-1.0,-1.0
503,0.4681236360205068,1.0706888955523508,15.0,1.0,1.0
504,-2.5001123085853543,-1.4344050373906208,1.0,-3.0,-1.0
505,2.8126352485950994,3.504180580412809,10.0,3.0,3.0
506,1.4947723786854192,0.6650270625670973,13.0,1.0,-1.0
507,2.3067640765682222,-1.448750003175011,9.0,3.0,-1.0
508,1.776410565780344,-1.5425710247696753,13.0,1.0,-1.0
509,-3.68091982739827,0.18542135916577585,1.0,-3.0,-1.0
510,0.9166127631325538,-3.817923277653892,12.0,1.0,-3.0
511,-2.3378418911834684,-1.0375420935733506,1.0,-3.0,-1.0
512,-1.8355338024197407,-0.6809106922693822,1.0,-3.0,-1.0
513,2.7662266981680537,-3.2208786487570378,8.0,3.0,-3.0
514,0.12675119044860994,2.6154442455291433,15.0,1.0,1.0
515,3.8710682857205816,-4.0584813858220645,8.0,3.0,-3.0
516,2.21279741254915,2.8058505900730406,14.0,1.0,3.0
517,3.6556950818527265,-1.3541820785802452,9.0,3.0,-1.0
518,-3.5071787345088703,0.5980606903100795,3.0,-3.0,1.0
519,1.8138061533238963,0.8619446462246301,15.0,1.0,1.0
520,-3.5209899924492123,-4.0345989985166275,0.0,-3.0,-3.0
521,-3.5998858591958194,-2.49748482502057,0.0,-3.0,-3.0
522,1.961773071559822,2.2963538269513983,14.0,1.0,3.0
523,-0.1841610490369615,-0.8893094890601856,5.0,-1.0,-1.0
524,3.353710203865622,2.3309118654012964,10.0,3.0,3.0
525,-0.8935862408165478,0.21079465329161362,7.0,-1.0,1.0
526,-2.4264042756886157,-3.20033883928774,0.0,-3.0,-3.0
527,3.7918470107561353,-0.8042775243465905,9.0,3.0,-1.0
528,-0.03711792769234856,-0.2299323308441672,15.0,1.0,1.0
529,2.9416078473327945,-0.9595287294761105,9.0,3.0,-1.0
530,1.9525198252186622,0.6547213101927628,11.0,3.0,1.0
531,-2.7329860293013946,0.5363195581195104,3.0,-3.0,1.0
532,-1.538487672645589,-3.790418741531705,4.0,-1.0,-3.0
533,-2.0408088251789596,0.17690112039732608,7.0,-1.0,1.0
534,2.3754996749906176,0.3167767195367055,9.0,3.0,-1.0
535,2.9195824993556867,1.5699832129886375,11.0,3.0,1.0
536,-0.42228779795165106,-2.5321082528208607,12.0,1.0,-3.0
537,-2.4186406085720016,-2.409726595678685,0.0,-3.0,-3.0
538,-2.8140068326436394,-2.4926275497662775,0.0,-3.0,-3.0
539,2.5773077445116885,-1.8789870088617577,9.0,3.0,-1.0
540,-3.8256085706972334,2.3317691216420315,2.0,-3.0,3.0
541,-0.6881505678018185,-2.083374658016086,4.0,-1.0,-3.0
542,-0.4455056948800924,3.30976129059505,6.0,-1.0,3.0
543,-1.9382392720702546,-0.8741732304886837,1.0,-3.0,-1.0
544,-2.7371598014588447,-2.508278771400325,0.0,-3.0,-3.0
545,-1.3141147798735486,-0.9572022096458054,5.0,-1.0,-1.0
546,2.4837099711635684,1.4786951857226913,11.0,3.0,1.0
547,0.1122976101790304,0.4781472432311118,15.0,1.0,1.0
548,-2.1562686338451553,2.3493249510908054,2.0,-3.0,3.0
549,-2.0737437207780682,-1.7804945084990436,0.0,-3.0,-3.0
550,1.4658304998569527,-1.9648893015716733,8.0,3.0,-3.0
551,-2.958395523252866,0.7080496326456023,3.0,-3.0,1.0
552,0.6292682885062091,-1.0169758349932045,13.0,1.0,-1.0
553,-3.4323744522245487,0.9183536901989142,3.0,-3.0,1.0
554,2.8654461927791326,-1.7914936815591902,13.0,1.0,-1.0
555,2.2633051704417357,1.1922085819983819,11.0,3.0,1.0
556,0.6753407551808166,-1.0522420326039295,13.0,1.0,-1.0
557,-2.905394339416664,1.0245858932390874,3.0,-3.0,1.0
558,4.246965862137434,4.052463655387218,10.0,3.0,3.0
559,-1.0819297582855765,1.236706404913215,7.0,-1.0,1.0
560,0.3893241369217487,-3.9220830834162874,12.0,1.0,-3.0
561,-1.7916615070782562,-0.12771681564586634,3.0,-3.0,1.0
562,-2.116862383484428,2.6511968403695607,3.0,-3.0,1.0
563,3.820290172247556,-1.7499620141711474,9.0,3.0,-1.0
564,1.8765820851777728,0.625572980931836,15.0,1.0,1.0
565,-1.1558611340023666,-1.2231744885439884,5.0,-1.0,-1.0
566,-4.046059622705703,1.1131878594822195,3.0,-3.0,1.0
567,1.7795688582856513,-0.5704218642401097,13.0,1.0,-1.0
568,0.2662796846770823,1.7298943575434333,15.0,1.0,1.0
569,-0.4906498465920063,-1.0951707873063472,5.0,-1.0,-1.0
570,1.2495427518234827,1.5274725795648425,14.0,1.0,3.0
571,-0.9449597902006508,0.28798187367414685,5.0,-1.0,-1.0
572,0.3419500352764199,2.8862836744832547,14.0,1.0,3.0
573,0.015195247375124343,-0.24006558986710647,15.0,1.0,1.0
574,-2.057218819357421,-0.9021857998498262,5.0,-1.0,-1.0
575,2.699174378448344,-1.5555944936290997,9.0,3.0,-1.0
576,0.6748954574000186,-4.545804040363177,12.0,1.0,-3.0
577,1.0957921470698815,2.579326014353723,14.0,1.0,3.0
578,-2.709729731110495,-1.8394504967386331,1.0,-3.0,-1.0
579,-1.7855909053592622,3.2745744703825346,6.0,-1.0,3.0
580,0.8556525164248847,0.31162987088742233,15.0,1.0,1.0
581,-3.7749678022417235,-2.1422934978890105,0.0,-3.0,-3.0
582,-3.9313095770252855,-2.5791948557267985,0.0,-3.0,-3.0
583,1.3244483782727237,-3.8035765351157247,12.0,1.0,-3.0
584,3.1342714816364334,-1.9272042783010597,9.0,3.0,-1.0
585,-2.828864716149296,-2.8234897977584974,0.0,-3.0,-3.0
586,0.6736340647622451,-2.0924754145354374,12.0,1.0,-3.0
587,2.1894837780141385,-2.8838211581095674,8.0,3.0,-3.0
588,-1.9702826712520607,4.268086676565605,2.0,-3.0,3.0
589,2.3155769186548603,-2.3948006184408257,8.0,3.0,-3.0
590,-0.9400891125240087,2.2120138098278583,7.0,-1.0,1.0
591,-2.9502390244108767,-1.0645227578584249,1.0,-3.0,-1.0
592,-3.4269453791500646,0.576474206065267,3.0,-3.0,1.0
593,-1.5396616146629434,-3.341322777728199,0.0,-3.0,-3.0
594,-0.5525608490152576,2.2456732599611744,6.0,-1.0,3.0
595,-0.14723885864256725,1.252395225972138,15.0,1.0,1.0
596,2.7825031036407384,-3.379941240375259,8.0,3.0,-3.0
597,2.1563939804142556,3.0954099606282974,14.0,1.0,3.0
598,3.7920127058936197,2.3786066448282335,10.0,3.0,3.0
599,-2.7994548718868772,-3.194908189864191,0.0,-3.0,-3.0
600,1.8647851836802984,-3.1620270412669975,12.0,1.0,-3.0
601,-0.4170694964873094,-1.447597030007497,13.0,1.0,-1.0
602,-2.4671190416633593,-3.682702498010771,4.0,-1.0,-3.0
603,0.5805930498446304,3.3433175717549366,14.0,1.0,3.0
604,3.0601213603731687,-1.2444933835023775,9.0,3.0,-1.0
605,-2.887054688265592,-2.068989165494467,0.0,-3.0,-3.0
606,-2.738190528927175,-4.281456653950278,0.0,-3.0,-3.0
607,-3.552525996481809,0.4173770999758084,3.0,-3.0,1.0
608,-0.7638577535722748,2.1888781577034333,6.0,-1.0,3.0
609,-1.2191381467927735,-2.162975706175108,5.0,-1.0,-1.0
610,-1.3049895853532931,1.739732956485542,7.0,-1.0,1.0
611,2.285020091465719,-0.48378529520903957,9.0,3.0,-1.0
612,-2.7180297343289395,-2.7674479613197485,0.0,-3.0,-3.0
613,-0.991701640155756,1.964871345767719,6.0,-1.0,3.0
614,-2.763591743269525,-2.165968865157236,1.0,-3.0,-1.0
615,-0.2678852206215768,1.8682669505485356,6.0,-1.0,3.0
616,3.066213583911331,-0.7478411260615826,9.0,3.0,-1.0
617,-2.1053672288313408,3.6424461413983438,2.0,-3.0,3.0
618,-0.24378247129778385,3.371908176590803,6.0,-1.0,3.0
619,0.005946963614911871,2.3700690032930156,6.0,-1.0,3.0
620,-0.48772173306979394,3.6401735614942203,6.0,-1.0,3.0
621,1.4536091660538075,1.4698524411290326,15.0,1.0,1.0
622,3.0657734914701193,-4.1734360853926304,8.0,3.0,-3.0
623,-0.1396432441766906,-0.8970851422533678,13.0,1.0,-1.0
624,-0.4356746271492967,-1.4848557706806724,5.0,-1.0,-1.0
625,-2.8169142856236853,1.4396362958355577,3.0,-3.0,1.0
626,2.092540013418236,-0.31091103837708367,13.0,1.0,-1.0
627,-1.7168520399855791,2.3408494723872275,2.0,-3.0,3.0
628,0.6223730440798174,-0.9225132460567143,13.0,1.0,-1.0
629,3.009801805603962,-1.8444544304306811,8.0,3.0,-3.0
630,-1.3552376716178367,-0.38117409693576476,5.0,-1.0,-1.0
631,0.2975669745638425,3.218682964390003,6.0,-1.0,3.0
632,-0.9859609903645558,3.213860539586018,6.0,-1.0,3.0
633,-0.7362328500989019,0.09869353848024409,7.0,-1.0,1.0
634,-1.8719751800221882,-1.533825965189123,5.0,-1.0,-1.0
635,1.5462815762713555,2.4627873468105337,14.0,1.0,3.0
636,-2.728910560357696,-1.167130200597148,1.0,-3.0,-1.0
637,-2.0783967682258235,-2.2957362034358813,5.0,-1.0,-1.0
638,2.952341038655668,3.5661590094056637,10.0,3.0,3.0
639,-2.7645352781581045,1.3764361234120002,3.0,-3.0,1.0
640,3.41081172522396,-0.5189805749407351,13.0,1.0,-1.0
641,0.7068640311884173,-3.7265737721810446,12.0,1.0,-3.0
642,-1.8151208248130117,-1.5052519916391907,5.0,-1.0,-1.0
643,3.0345158537765506,3.6910003211110034,10.0,3.0,3.0
644,2.8679433896613453,-1.3726482332113048,9.0,3.0,-1.0
645,0.2251488746752388,-3.0020501839616602,4.0,-1.0,-3.0
646,2.89546519603497,-2.8251165027711855,8.0,3.0,-3.0
647,-2.963433872995229,-0.551812653948311,1.0,-3.0,-1.0
648,-0.3232848524195012,-2.7007623451070546,4.0,-1.0,-3.0
649,0.5913582828938002,-0.22846645057317305,7.0,-1.0,1.0
650,-0.40470300946012894,-4.0914712814036625,12.0,1.0,-3.0
651,2.9507568456045448,-3.7116264090170605,8.0,3.0,-3.0
652,-2.7740061412727473,2.7005438299520415,2.0,-3.0,3.0
653,-1.7335938055302287,-4.521929140429304,0.0,-3.0,-3.0
654,-0.5524339667710818,1.4283314005894414,7.0,-1.0,1.0
655,-3.3968096416917954,-0.09572270831319962,1.0,-3.0,-1.0
656,0.25888325889810493,0.032339007302572886,13.0,1.0,-1.0
657,1.9736392969825114,0.013356659304437857,9.0,3.0,-1.0
658,3.478116183059122,3.8103005083975257,10.0,3.0,3.0
659,-3.3795635189540194,0.6386433276168142,3.0,-3.0,1.0
660,-0.3049046068286769,0.9389596575708268,7.0,-1.0,1.0
661,1.8144221708879125,-2.710619341729438,12.0,1.0,-3.0
662,-0.8658948716219683,1.1799349771923118,7.0,-1.0,1.0
663,4.519481079814533,0.551487605049929,11.0,3.0,1.0
664,-3.00117126080949,1.3157099377026835,3.0,-3.0,1.0
665,3.475109633956197,-3.9932110973092962,8.0,3.0,-3.0
666,0.45344466390344373,-0.5204021130742214,13.0,1.0,-1.0
667,3.150004493503713,3.6030086277382187,10.0,3.0,3.0
668,-2.996624599863513,-3.1193228487240723,0.0,-3.0,-3.0
669,-3.008953327087067,0.5298952794151564,1.0,-3.0,-1.0
670,1.492409590699564,1.985790895097581,15.0,1.0,1.0
671,1.9245859403955383,2.9617187048672515,14.0,1.0,3.0
672,0.7582922425334805,-2.2137245158683685,12.0,1.0,-3.0
673,0.9562211800635213,-2.6934136867952065,12.0,1.0,-3.0
674,0.5042132079442596,1.9686360815584056,14.0,1.0,3.0
675,-1.488681687345471,4.14484227630861,6.0,-1.0,3.0
676,1.9295407516081522,-1.913342306883982,8.0,3.0,-3.0
677,-2.763561578749698,-2.4457868281133623,0.0,-3.0,-3.0
678,1.052278646998248,1.74493169004985,15.0,1.0,1.0
679,-3.3518742833340363,-1.1814327360268844,1.0,-3.0,-1.0
680,-1.014769189869433,-3.2328498254187448,4.0,-1.0,-3.0
681,2.84498342127635,0.5479575880032203,11.0,3.0,1.0
682,-2.0985970993791314,1.5619325486173428,3.0,-3.0,1.0
683,-1.2737706108092408,2.518585707934922,6.0,-1.0,3.0
684,-0.07370852552910001,-0.8899760409678834,5.0,-1.0,-1.0
685,3.4208297209080687,-1.068509717597057,9.0,3.0,-1.0
686,-0.08213697395058361,-1.668195447788771,4.0,-1.0,-3.0
687,1.1942072951782698,1.9050007742951114,15.0,1.0,1.0
688,-1.1692284155853288,3.3291355947898897,6.0,-1.0,3.0
689,3.4169131215019894,3.6887870702810734,10.0,3.0,3.0
690,1.3027649481388408,-0.19129753622418622,13.0,1.0,-1.0
691,2.5110931211012506,-2.968164791036032,8.0,3.0,-3.0
692,1.333947166055799,-1.5773786437246344,13.0,1.0,-1.0
693,2.0850813517748907,0.9645625385227194,15.0,1.0,1.0
694,0.10799550488609766,1.2634451613740114,7.0,-1.0,1.0
695,0.3107123016448181,1.8414274852396846,15.0,1.0,1.0
696,3.5527838390392095,1.2606919465013788,11.0,3.0,1.0
697,-2.5714340371516973,-3.933246025014393,0.0,-3.0,-3.0
698,-2.0760755780028592,2.2647070760759345,2.0,-3.0,3.0
699,-2.0258702838198426,0.49638020318206544,3.0,-3.0,1.0
700,3.409571335827926,2.8583780011027073,10.0,3.0,3.0
701,3.343221387448785,3.4876971007635076,10.0,3.0,3.0
702,-1.1579567721883315,-3.953117578796562,4.0,-1.0,-3.0
703,-1.8393818294857975,1.802946271488662,6.0,-1.0,3.0
704,0.7665006383533837,-1.5888156827931925,13.0,1.0,-1.0
705,3.208022662788494,3.3366427108082037,10.0,3.0,3.0
706,0.6151082686941312,1.1447652418316507,15.0,1.0,1.0
707,2.3216485177761013,0.5434156790820577,11.0,3.0,1.0
708,1.935416674805328,-4.514118509451936,12.0,1.0,-3.0
709,-1.557578719673188,3.3187643600514765,2.0,-3.0,3.0
710,3.649616584131544,-2.9645604535738186,8.0,3.0,-3.0
711,1.474232291856345,3.4272263479990204,14.0,1.0,3.0
712,-1.6526057921511013,-2.3950568244345773,4.0,-1.0,-3.0
713,-0.01793994921343911,-1.6149860854060656,13.0,1.0,-1.0
714,-2.5458859536930394,3.6666418530914004,2.0,-3.0,3.0
715,1.25865827825664,-1.7691738323728998,13.0,1.0,-1.0
716,3.2729370377781613,-1.2373663844538394,9.0,3.0,-1.0
717,1.9226699717742883,3.5893334376573622,10.0,3.0,3.0
718,0.8704664362254985,0.7165603082261169,15.0,1.0,1.0
719,3.3389863274039344,-1.9115206362197448,8.0,3.0,-3.0
720,1.6147549310136755,-0.544241203776922,13.0,1.0,-1.0
721,2.5372834915706273,0.9306703773921867,11.0,3.0,1.0
722,-1.933558405075731,-3.309955579433936,0.0,-3.0,-3.0
723,0.7847027606805984,1.7297345392781174,15.0,1.0,1.0
724,-2.240048630556507,1.9306100714930374,2.0,-3.0,3.0
725,1.645121110643256,0.5781779599386364,11.0,3.0,1.0
726,3.574173895269561,2.267897337693492,10.0,3.0,3.0
727,-0.9472498796762714,2.3221167025701583,7.0,-1.0,1.0
728,0.205280437711024,-1.7483503549548085,4.0,-1.0,-3.0
729,3.0606020038684263,-2.0927954332676855,9.0,3.0,-1.0
730,2.0257512878597437,-1.7208085729062206,13.0,1.0,-1.0
731,-0.8166530169174219,1.1438915501393345,7.0,-1.0,1.0
732,-0.39079085100082656,1.8949129189689824,6.0,-1.0,3.0
733,3.1595088699184726,-0.25301113059372815,11.0,3.0,1.0
734,-1.9191437634812396,-0.6107400475163396,1.0,-3.0,-1.0
735,1.393136672035466,-3.6920624789215997,12.0,1.0,-3.0
736,3.828532263838027,2.984462937665029,10.0,3.0,3.0
737,2.0766554113828635,2.3224039075600507,10.0,3.0,3.0
738,-4.074060264837067,2.5007596312488563,2.0,-3.0,3.0
739,0.2750848757015113,2.4110757710277335,14.0,1.0,3.0
740,-1.3346545059130772,1.8237614565770748,6.0,-1.0,3.0
741,-0.18004985246532434,1.503100719234416,7.0,-1.0,1.0
742,3.2635079663784183,2.464765416261369,10.0,3.0,3.0
743,3.897744672088135,-2.4601138857161553,8.0,3.0,-3.0
744,-2.6577108421129054,-1.41999276404636,1.0,-3.0,-1.0
745,-1.5384525370896631,0.9826803099250282,7.0,-1.0,1.0
746,-2.0838217797479275,3.3472954833102064,6.0,-1.0,3.0
747,-2.0120187188057166,1.2375833410726613,3.0,-3.0,1.0
748,-3.5365995146998053,0.9904483501127037,3.0,-3.0,1.0
749,3.6402115669145374,-0.19083266204390592,9.0,3.0,-1.0
750,0.7262512756658933,0.6745391780780847,15.0,1.0,1.0
751,-1.2238497003585014,-0.41699292080608874,5.0,-1.0,-1.0
752,1.2792361239626229,3.7142840933969063,14.0,1.0,3.0
753,-3.134103829404296,0.40355416480400774,3.0,-3.0,1.0
754,-0.39053796841200894,2.3618686643421505,6.0,-1.0,3.0
755,-1.555777154119161,-0.8251341659095186,5.0,-1.0,-1.0
756,-1.497348800730197,-3.2133017907776646,4.0,-1.0,-3.0
757,-0.14626150939004656,1.0228770116329533,15.0,1.0,1.0
758,-2.8321339361938107,2.022434876914318,3.0,-3.0,1.0
759,1.0107092647811955,2.3623017141097336,14.0,1.0,3.0
760,1.2856874177329862,0.8232331828079585,15.0,1.0,1.0
761,1.8717206141956673,-3.436677588041955,12.0,1.0,-3.0
762,-1.4066183805178132,-0.3150125410918577,5.0,-1.0,-1.0
763,1.7695736022588864,-0.9262164733451669,13.0,1.0,-1.0
764,3.279953625999472,2.885254102401667,10.0,3.0,3.0
765,1.1589711501567828,-3.0632816464752364,12.0,1.0,-3.0
766,-3.3871690400824415,-3.3201097720921813,0.0,-3.0,-3.0
767,1.5544018019318226,3.3377416244290172,14.0,1.0,3.0
768,2.1119732250075707,-1.8020454739738967,9.0,3.0,-1.0
769,0.11478321667530211,2.152152099854014,14.0,1.0,3.0
770,-1.4643824494966622,-1.6913858775254793,1.0,-3.0,-1.0
771,3.739244950934116,-1.4230210700477806,9.0,3.0,-1.0
772,-1.9902787900488264,-1.9570628478475771,0.0,-3.0,-3.0
773,3.8921301464295825,3.2872142242762936,10.0,3.0,3.0
774,0.42486724247454777,0.43825757322156966,15.0,1.0,1.0
775,-2.5688428142924247,-1.6437372033754059,4.0,-1.0,-3.0
776,3.790164705472713,4.2422999586557655,10.0,3.0,3.0
777,1.665876694201008,-0.35840598109834065,9.0,3.0,-1.0
778,2.9947844206412295,2.294648093637832,10.0,3.0,3.0
779,0.34857377351994845,1.8997207782838108,15.0,1.0,1.0
780,1.3879270823627456,-0.15040522686130864,13.0,1.0,-1.0
781,2.7569735513443367,2.4253254915197395,10.0,3.0,3.0
782,0.45035654208628073,2.8453490135613757,14.0,1.0,3.0
783,-2.6749622673685454,0.5777213157524561,3.0,-3.0,1.0
784,-1.546223650399627,0.404597342417372,7.0,-1.0,1.0
785,-1.5663803844073976,1.3535232181909045,7.0,-1.0,1.0
786,-2.572114910795074,-1.6863409963824956,1.0,-3.0,-1.0
787,-0.26827775749769556,2.6068864508940943,14.0,1.0,3.0
788,3.9322685929230743,-3.3803151312408177,8.0,3.0,-3.0
789,0.6903400070790547,1.8792041221233742,15.0,1.0,1.0
790,2.483562148765884,3.8703910149609086,10.0,3.0,3.0
791,3.06737618442899,-2.9640621640143054,8.0,3.0,-3.0
792,-0.929906989428942,-0.4033538162576442,5.0,-1.0,-1.0
793,1.8375688448701046,0.17454960686531296,15.0,1.0,1.0
794,-1.1271838781849726,0.10179710832280087,7.0,-1.0,1.0
795,-3.185833630613199,3.622105157135489,2.0,-3.0,3.0
796,4.629145035980104,2.8939989754074644,10.0,3.0,3.0
797,-0.38949844229523634,2.84996644290976,14.0,1.0,3.0
798,1.4136375917095312,-0.07241405492709607,13.0,1.0,-1.0
799,2.746366235107434,-2.792087724404185,8.0,3.0,-3.0
800,2.9255572855316663,1.0472507420060215,11.0,3.0,1.0
801,-3.42100230784418,1.0480054371370446,3.0,-3.0,1.0
802,0.7690674871402081,0.20823844250881351,15.0,1.0,1.0
803,3.5927580203167855,3.7412178482764338,10.0,3.0,3.0
804,-0.850845128130485,1.047624154202831,7.0,-1.0,1.0
805,1.4524389268123374,-3.548901832137788,12.0,1.0,-3.0
806,0.9612930371971333,-0.8448032290548557,13.0,1.0,-1.0
807,-2.6297509602189164,0.9621824664927943,3.0,-3.0,1.0
808,1.4409881001159706,1.967966197791777,14.0,1.0,3.0
809,-1.6707938192778977,3.2259478389941134,6.0,-1.0,3.0
810,0.8859133733997261,-2.746782906189962,12.0,1.0,-3.0
811,0.7354560276370108,-3.027471185597561,12.0,1.0,-3.0
812,0.3354206889387894,-0.21683325427795697,13.0,1.0,-1.0
813,0.3284307930488991,-3.501923331859024,12.0,1.0,-3.0
814,0.80684607742151,1.415158536637627,15.0,1.0,1.0
815,2.7790529144153417,-2.2971502957461136,12.0,1.0,-3.0
816,-3.408143169706332,-3.2815305498389176,0.0,-3.0,-3.0
817,1.3714043307882549,1.315651704826572,15.0,1.0,1.0
818,-2.56146109157258,3.1544203571707605,2.0,-3.0,3.0
819,-0.1829927747273522,2.187027137428254,7.0,-1.0,1.0
820,-0.8656662845507707,3.050868334287351,6.0,-1.0,3.0
821,-1.2665530737924238,0.1797086001858762,7.0,-1.0,1.0
822,4.070994752242566,-2.4925477754855665,8.0,3.0,-3.0
823,1.9857981878650133,-1.7706420557964138,13.0,1.0,-1.0
824,3.391162139620905,1.083303094473098,11.0,3.0,1.0
825,1.2425824817738995,-0.9603020744857349,13.0,1.0,-1.0
826,-4.305991998701919,-1.4311326824480486,1.0,-3.0,-1.0
827,-0.39798797920499096,2.5010739885698534,6.0,-1.0,3.0
828,-2.0163977836876077,-3.2233199764947362,0.0,-3.0,-3.0
829,1.1373810929087884,-0.5143472800379967,13.0,1.0,-1.0
830,-1.9473816717426042,3.7215469772175505,6.0,-1.0,3.0
831,-2.9141127968156617,1.3171521302398166,3.0,-3.0,1.0
832,3.1198340729058893,-0.11812490659867869,11.0,3.0,1.0
